dQ_var,dQ_min,dQ_skew,dQ_kurt,dQ_iqr,dQ_mean,fade_slope,fade_intercept,qd_diff_2_max,ir_cycle2,ir_min,ir_slope,avg_chargetime_5,temp_integral,temp_min,temp_max,cell_id,cycle_life,charge_policy,split
-4.232672662805281,-1.6271699798394041,-0.18675345575722668,-1.1863457991117574,-1.896518640678318,-1.984597058499004,-5.346195423626031e-06,1.07065909132014,0.003916099999999867,0.015398955,0.015180224,-1.561688930116882e-07,10.044810999999996,3187.290469847478,30.642652233872806,33.974361,b3c0,[[1009.]],5C(67%)-4C-newstructure,secondary_test
-4.248604843132753,-1.6373142109052816,-0.2632601355085377,-1.1465173691964738,-1.9129496369043428,-2.0008721157196394,-1.4719340754480143e-05,1.0684723580956494,0.003679599999999894,0.015162034,0.014931546,2.751159431043319e-07,10.041286666666613,3448.3996099319056,31.221146,38.707848,b3c1,[[1063.]],5.3C(54%)-4C-newstructure,secondary_test
-4.119550954352129,-1.5661764820919957,-0.46496289557344284,-1.0182358646191776,-1.8741451333439783,-1.9558087806192503,-1.2654854669141905e-05,1.0652984177901463,0.0026450000000000085,0.015006617,0.014885032,6.697871243042582e-07,10.042209999999953,3572.2905025267796,31.780437,40.076626,b3c3,[[1115.]],5.6C(36%)-4.3C-newstructure,secondary_test
-4.191086917521082,-1.6104092229980247,-0.3992593678426609,-1.1175252755089269,-1.8903675166759366,-1.9940747147921278,-5.233104514546137e-06,1.074804658027211,0.0027884999999998605,0.015246842,0.015085269,4.576504638226116e-08,10.0452386666667,3179.5982258850536,30.86325642415428,33.39357830787951,b3c4,[[1048.]],5.6C(19%)-4.6C-newstructure,secondary_test
-4.096562812015636,-1.5800066294471036,-0.15360267363145677,-1.2852366027363327,-1.8039727943937967,-1.9187518070692613,-1.602090043289774e-05,1.0539742073362188,0.0026052000000000852,0.015374157,0.015130546,-2.455056400741987e-07,10.042310999999994,3520.453845414198,31.605618939619383,40.19554382518285,b3c5,[[828.]],5.6C(36%)-4.3C-newstructure,secondary_test
-3.516391238108188,-1.2682036583206473,0.4736154870227014,-0.8745112223668996,-1.7020614987957488,-1.5379887127249328,-0.0002023977884972222,1.0640819993345705,0.00045920000000010397,0.013527169,0.013527169,2.670404366110029e-06,10.06407566666666,3376.613347233341,30.943061172088374,37.461433,b3c6,[[667.]],3.7C(31%)-5.9C-newstructure,secondary_test
-4.487421812361014,-1.7660246318906991,-0.31655733990633544,-1.1715133068494883,-2.0280515981057565,-2.1543829845008835,-2.3574483611610727e-06,1.070297655118944,0.003397199999999989,0.015535541,0.015372629,2.541466048236456e-07,11.041701999999983,3246.8975282730553,31.00022334239158,34.60008198094648,b3c7,[[1836.]],4.8C(80%)-4.8C-newstructure,secondary_test
-4.109640654356949,-1.5703403508022213,-0.19727217699029784,-1.2429268812025023,-1.812562362185632,-1.9247642118750146,-3.3089511440911376e-06,1.0681748474174393,0.003978199999999932,0.015438134,0.01520093,-5.310785157699195e-07,10.04477733333338,3272.496891849428,30.969942,35.5458971642776,b3c8,[[828.]],5C(67%)-4C-newstructure,secondary_test
-3.9939576101373704,-1.53077956665048,-0.03277846944917191,-1.3142089421090284,-1.7515679173027157,-1.8428532222122742,6.68053184916058e-07,1.0728252555501954,0.00388809999999995,0.015903223,0.015742281,4.882702906617662e-07,10.041805000000021,3275.74465408605,31.020124803456543,35.6854391223452,b3c9,[[1039.]],5.3C(54%)-4C-newstructure,secondary_test
-4.4099246067294215,-1.7182628092520935,-0.22796675816152737,-1.1792599794469931,-1.9917089802137873,-2.0807013231425473,-2.8759653679635088e-06,1.0645252641327554,0.003226200000000068,0.015551002,0.015318613,-9.643763760063024e-08,11.048105333333327,3220.9453464794196,30.42616190989248,35.20887742320281,b3c10,[[1078.]],4.8C(80%)-4.8C-newstructure,secondary_test
-3.896726877988431,-1.4717263025529188,-0.12595890276774158,-1.2528768024787007,-1.723078088005043,-1.8099015180095066,-1.7682165739029632e-05,1.070729462169862,0.0026927999999999397,0.015608084,0.015485173,4.653178726036699e-08,10.041697666666636,3386.169965260296,31.117903,38.22832463770115,b3c11,[[817.]],5.6C(19%)-4.6C-newstructure,secondary_test
-3.9398583422941527,-1.494952254717381,0.006490341937428591,-1.2758881070586117,-1.7374984038447359,-1.8107595749493857,-6.6794632034672655e-06,1.0766760324213562,0.002777699999999994,0.016139418,0.01599754,3.854761657390774e-07,10.042901999999932,3288.836742050336,30.951786787726437,36.11585579982815,b3c12,[[932.]],5.6C(36%)-4.3C-newstructure,secondary_test
-4.090024042413784,-1.5566671904854605,-0.23712854400837696,-1.1807143428309959,-1.8165103340061095,-1.92721982246187,-1.2185193568341783e-05,1.069335077195217,0.004086699999999999,0.015250437,0.01506449,-9.002399257884942e-07,10.042198000000061,3377.650842903568,31.008408624872537,37.80334001741199,b3c13,[[816.]],5.6C(19%)-4.6C-newstructure,secondary_test
-4.01536433554015,-1.533261333803243,-0.1839024521756024,-1.2897513384868775,-1.7618984056627054,-1.8775601881932296,4.6361076066727265e-06,1.0767793645726649,0.005038600000000004,0.015668793,0.015496999,7.034149659889706e-09,10.04200033333332,3278.8340706012264,30.790092,36.101499457512425,b3c14,[[858.]],5.6C(36%)-4.3C-newstructure,secondary_test
-3.991596264415281,-1.522449033470844,-0.12916754832316857,-1.2850690313351478,-1.7529009682747683,-1.8601857159948145,-1.156462213976474e-05,1.0711365179513497,0.002858699999999992,0.015417448,0.01525728,-2.3868095238083663e-07,10.041802666666626,3317.5444987910205,30.48859917220236,37.344582,b3c15,[[876.]],5.9C(15%)-4.6C-newstructure,secondary_test
-4.684958313199335,-1.8585439951250575,-0.1203876013091073,-0.9834876467584532,-2.158300748230391,-2.2516964615158273,-9.691301175018761e-06,1.0640031119154811,0.0033308999999999145,0.015453937,0.015253145,-4.454870377241181e-07,11.04680833333332,3459.1935281644664,31.641069440702125,38.21816186151848,b3c16,[[1638.]],4.8C(80%)-4.8C-newstructure,secondary_test
-4.4347635453947625,-1.735318851227462,-0.03615367810342518,-0.9197597804487097,-2.060337914155152,-2.116324954279892,-5.833125541120238e-06,1.0673452964733043,0.002599599999999924,0.015524552,0.01535425,-1.6918838342610728e-06,10.042222666666735,3472.1564969108745,31.041136885840285,38.138309,b3c17,[[1315.]],5.3C(54%)-4C-newstructure,secondary_test
-4.2361408052733385,-1.6267304723034561,-0.2135996549917343,-1.0650985385563525,-1.9452973402758005,-1.984615234881551,-2.927494124922568e-05,1.0703619310946189,0.0021301000000000236,0.015098186,0.014978203,1.928004452689573e-07,10.043540666666715,3493.8503846663375,32.020798,38.518787,b3c18,[[1146.]],5.6C(19%)-4.6C-newstructure,secondary_test
-4.152025460836121,-1.5878423810589701,-0.11945875207062093,-1.116976402393648,-1.895376163604332,-1.927224869058599,-2.9691358070504438e-05,1.0742350855242218,0.0019749000000000017,0.015555796,0.015178323,2.1412432900438175e-07,10.043592666666616,3474.7375941530695,31.769892,38.401493,b3c19,[[1155.]],5.6C(36%)-4.3C-newstructure,secondary_test
-4.096326956205182,-1.5629790396007919,-0.31101567790824086,-1.1725624472133143,-1.8265042213012062,-1.9313253892771176,-7.154074211500192e-06,1.0678147557645838,0.0030607000000000273,0.015409848,0.015206913,4.5383818181805093e-07,10.04304966666663,3277.110125715438,30.598567437403773,36.232254,b3c20,[[813.]],5C(67%)-4C-newstructure,secondary_test
-3.69302296781005,-1.3556601321773505,0.5049050540068984,-0.8416938334814486,-1.796353678247904,-1.6233247013691876,-0.0001594917019171322,1.070112266696763,0.0008403999999999634,0.013943589,0.01394002,2.031001199752579e-06,10.069693333333367,3455.1395422303394,31.554761921167493,38.317612,b3c21,[[772.]],3.7C(31%)-5.9C-newstructure,secondary_test
-4.045689718369744,-1.5490311248967303,0.08393697946789667,-1.2600370342562799,-1.8002869198377975,-1.8632780030369693,-1.5988764378483083e-05,1.0589703502156254,0.002844599999999975,0.015852775,0.015614755,-2.793561657390222e-07,10.043578999999978,3426.4589598444013,31.405123,37.97354076473168,b3c22,[[1002.]],5.9C(60%)-3.1C-newstructure,secondary_test
-4.126906961197384,-1.5950004935511537,-0.3168711409929122,-1.2730145609387244,-1.801765682907109,-1.9717764235115884,9.6505887445875e-06,1.0499490280548336,0.004855700000000018,0.015751192,0.01550305,-6.55122448979828e-08,10.042448999999905,3434.072896597181,31.712324162858778,37.871063,b3c24,[[825.]],5C(67%)-4C-newstructure,secondary_test
-4.131881674898488,-1.5705431219728667,-0.3255463337884411,-1.1112958002231854,-1.8449817917604499,-1.9473186827163227,6.950843537418871e-06,1.064468012030096,0.004340299999999964,0.015752004,0.015591009,4.922898948669411e-07,10.041910666666713,3522.604525299782,31.926973,39.595110804534556,b3c25,[[989.]],5.3C(54%)-4C-newstructure,secondary_test
-4.2092593997088175,-1.6098086948768415,-0.31103342410468127,-1.0824550820707708,-1.9211097459590993,-1.981901588323364,-4.2884230055903015e-07,1.0751341679270245,0.0037909000000000415,0.015693368,0.015538619,3.1560672850956713e-07,10.041591000000043,3538.8457371522354,31.812666,39.786995,b3c26,[[1028.]],5.6C(19%)-4.6C-newstructure,secondary_test
-4.110813329369719,-1.5643296999051237,-0.33282569455991384,-1.1391087082302551,-1.8270207624883186,-1.9491953290172517,-4.0353704390864875e-06,1.0639148665186557,0.004035500000000081,0.015073455,0.014868693,2.9015663574516206e-07,10.045377999999959,3495.536358708669,31.88298,38.98098,b3c27,[[850.]],5.6C(36%)-4.3C-newstructure,secondary_test
-3.4413421693731294,-1.2343548598227947,0.28365287460596084,-0.9909582248733639,-1.6059241759534868,-1.5182515530093086,-0.00019802208534322756,1.0546211465545243,0.0008316999999999908,0.013169404,0.013169404,4.107525417439695e-06,10.060723333333396,3533.9919405326245,31.972694,39.85648636436463,b3c28,[[541.]],3.7C(31%)-5.9C-newstructure,secondary_test
-4.050036075664458,-1.5430806300852127,-0.30811969512138304,-1.203739597217476,-1.7840371148771665,-1.9215433188797624,4.077620284472189e-06,1.0702923110624611,0.0048319999999999474,0.014962286,0.014745088,-1.1322761904762396e-06,10.04143366666666,3095.0260440725424,30.393116,31.999889,b3c29,[[858.]],5.9C(15%)-4.6C-newstructure,secondary_test
-4.143468426315687,-1.5856105635743816,-0.3271086974531235,-1.1339655214970952,-1.8618503727648403,-1.959187237069381,-3.416536796534243e-06,1.071880174689754,0.0036004999999998955,0.015732529,0.015509814,1.0906799010518297e-07,10.04379833333335,3192.0688216127905,30.474829,34.756857996430846,b3c30,[[935.]],5.3C(54%)-4C-newstructure,secondary_test
-3.823472128504606,-1.4406933481569062,-0.09722324757314775,-1.307164225143917,-1.670842583353366,-1.7727940089359795,-8.999562152133179e-06,1.071258665548546,0.0034605000000000885,0.015983483,0.015812302,9.142939022881101e-07,10.046282666666617,3366.003039455764,30.816336554657795,37.242977,b3c31,[[731.]],5.9C(60%)-3.1C-newstructure,secondary_test
-4.370589515925665,-1.6877564311358375,-0.3838451954875736,-1.0364521706953245,-1.9920384924921308,-2.078782377393973,-1.2591045145338765e-05,1.062801338251907,0.00264439999999988,0.015511206,0.015279103,-2.963244526903052e-07,10.043406333333355,3277.603874350284,31.415869,34.695709,b3c33,[[1284.]],5C(67%)-4C-newstructure,secondary_test
-4.293400663403529,-1.6617242734533288,-0.16659441081370607,-1.1554688551312442,-1.9437482405699122,-2.0135786762837613,-2.115797278911987e-05,1.0643250697435578,0.0027430999999999983,0.015438841,0.015220164,2.116879158937625e-07,10.044258999999972,3542.1640922428705,31.956257,39.49040963165045,b3c34,[[1158.]],5.3C(54%)-4C-newstructure,secondary_test
-4.218237357481185,-1.6283715762403852,-0.2959521630119299,-1.1420949863322543,-1.9021718764730229,-1.9960524038412522,-1.953093877550817e-05,1.0654954172714899,0.002049399999999979,0.01549053,0.015308049,1.1756586270830627e-08,10.04338400000003,3517.7612086804015,31.761244,39.086731,b3c35,[[1093.]],5.6C(19%)-4.6C-newstructure,secondary_test
-4.236705340009495,-1.6274086403197767,-0.21989800705842422,-1.114664648639003,-1.9193623553801678,-1.989871668710889,-2.197191960420188e-05,1.0604838153745615,0.003076099999999915,0.015267849,0.015083324,-3.1053803341142324e-10,10.043716000000035,3552.028086170616,31.939495,39.893036,b3c36,[[923.]],5.6C(36%)-4.3C-newstructure,secondary_test
-4.336641385857311,-1.6846148377511914,-0.056939847084541355,-1.1901372561238346,-1.9722471096901502,-2.034101776798055,-8.787589363021427e-06,1.0724309185726653,0.0025093000000000476,0.015988033,0.015742945,-2.3402310451452385e-07,10.044764333333394,3439.8377956566505,30.966864,38.268311,b3c38,[[1935.]],5C(67%)-4C-newstructure,secondary_test
-4.443138111354001,-1.75103494038074,-0.2986549867570685,-1.0598844115073323,-2.006241883695699,-2.1835246327462943,-6.583238095233322e-06,1.050918795647907,0.004107000000000083,0.015740704,0.015480768,4.739151515140272e-08,10.04399866666669,3354.8151621442375,30.99731619825322,36.491322,b3c39,[[1156.]],5.3C(54%)-4C-newstructure,secondary_test
-4.309705344735928,-1.6553691900548495,-0.3310993539886821,-1.0529686986563336,-1.9574783290293483,-2.0394562571675654,-7.692147186143209e-06,1.0633916873852807,0.004510000000000014,0.015561919,0.015254971,-2.119920581323491e-06,10.043555666666652,3371.287711804732,30.658075,38.358112,b3c40,[[796.]],5.6C(19%)-4.6C-newstructure,secondary_test
-4.199349675388194,-1.6088129682027832,-0.3079497374251733,-1.097186282764879,-1.8915392749121356,-1.9955931191348162,9.732244897959292e-06,1.0538777989445467,0.004361900000000141,0.01854171,0.017006677,-8.311897217068951e-07,10.043060000000015,3330.386017096109,30.47063701600857,37.245838,b3c41,[[786.]],5.6C(36%)-4.3C-newstructure,secondary_test
-4.133080792014577,-1.5846520568879627,-0.21614312522428722,-1.2307585410502364,-1.824482119323044,-1.9456031029311847,4.689736549163306e-06,1.0730782133349823,0.004184900000000047,0.015722955,0.01551657,-3.460204081635871e-08,10.04362799999993,3301.813254787924,30.183569,36.881859,b3c44,[[940.]],5.3C(54%)-4C-newstructure,secondary_test
-4.505414004543061,-1.7711676750484417,-0.32075301756410735,-1.1722516115695,-2.038949451552065,-2.135137504880972,-1.2584539269261775e-07,1.0714722756907844,0.0025961999999999374,0.015742011,0.015557319,-1.1651281385276926e-07,11.037697666666693,3239.870391680784,30.620083,35.085537,b3c45,[[1801.]],4.8C(80%)-4.8C-newstructure,secondary_test
